transaction_id,city,transaction_date,card_type,exp_type,gender,amount,year,month,month_name,day,day_name
23095,Jaipur,2015-03-22,Platinum,Food,F,107445,2015,3,March,22,Sunday
23096,Lucknow,2014-07-11,Signature,Food,F,61625,2014,7,July,11,Friday
23097,Pune,2013-12-21,Signature,Entertainment,F,279706,2013,12,December,21,Saturday
23098,Jaipur,2013-12-29,Platinum,Food,F,81643,2013,12,December,29,Sunday
23099,Jaipur,2014-08-24,Gold,Entertainment,F,290071,2014,8,August,24,Sunday
23100,Kolkata,2014-09-14,Silver,Fuel,F,230565,2014,9,September,14,Sunday
23101,Kanpur,2015-01-25,Silver,Entertainment,M,31054,2015,1,January,25,Sunday
23102,Surat,2014-09-11,Signature,Food,M,160069,2014,9,September,11,Thursday
23103,Lucknow,2013-11-20,Gold,Bills,F,254334,2013,11,November,20,Wednesday
23104,Surat,2014-04-23,Signature,Fuel,M,114810,2014,4,April,23,Wednesday
23105,Kolkata,2014-01-22,Silver,Bills,M,252803,2014,1,January,22,Wednesday
23106,Chennai,2014-04-22,Gold,Fuel,M,43413,2014,4,April,22,Tuesday
23107,Jaipur,2014-06-11,Silver,Grocery,M,260156,2014,6,June,11,Wednesday
23108,Chennai,2015-03-19,Signature,Food,M,207617,2015,3,March,19,Thursday
23109,Kanpur,2014-07-23,Gold,Entertainment,F,181956,2014,7,July,23,Wednesday
23110,Kolkata,2014-01-04,Signature,Food,M,212232,2014,1,January,4,Saturday
23111,Lucknow,2014-12-16,Gold,Entertainment,F,92732,2014,12,December,16,Tuesday
23112,Pune,2014-01-12,Platinum,Fuel,F,297834,2014,1,January,12,Sunday
23113,Jaipur,2014-02-27,Signature,Entertainment,F,26438,2014,2,February,27,Thursday
23114,Hyderabad,2014-12-12,Signature,Fuel,F,35072,2014,12,December,12,Friday
23115,Pune,2015-01-12,Platinum,Food,F,242658,2015,1,January,12,Monday
23116,Surat,2015-01-31,Gold,Grocery,M,128781,2015,1,January,31,Saturday
23117,Jaipur,2015-04-26,Signature,Fuel,M,102892,2015,4,April,26,Sunday
23118,Jaipur,2014-03-20,Signature,Food,M,16414,2014,3,March,20,Thursday
23119,Surat,2015-03-09,Silver,Fuel,M,92725,2015,3,March,9,Monday
23120,Surat,2015-03-09,Platinum,Grocery,F,220816,2015,3,March,9,Monday
23121,Hyderabad,2015-01-26,Platinum,Entertainment,M,77055,2015,1,January,26,Monday
23122,Jaipur,2014-08-07,Silver,Grocery,F,129163,2014,8,August,7,Thursday
23123,Pune,2015-05-04,Gold,Bills,M,258515,2015,5,May,4,Monday
23124,Hyderabad,2014-04-02,Gold,Fuel,F,284054,2014,4,April,2,Wednesday
23125,Lucknow,2014-09-11,Silver,Entertainment,F,159007,2014,9,September,11,Thursday
23126,Lucknow,2015-04-28,Gold,Fuel,F,291929,2015,4,April,28,Tuesday
23127,Kolkata,2014-08-01,Silver,Fuel,M,153749,2014,8,August,1,Friday
23128,Surat,2014-05-19,Gold,Entertainment,M,79887,2014,5,May,19,Monday
23129,Lucknow,2014-12-28,Silver,Food,M,154317,2014,12,December,28,Sunday
23130,Kanpur,2014-11-01,Platinum,Grocery,F,285278,2014,11,November,1,Saturday
23131,Kolkata,2015-05-15,Signature,Food,M,169257,2015,5,May,15,Friday
23132,Kolkata,2015-02-10,Gold,Grocery,F,140468,2015,2,February,10,Tuesday
23133,Pune,2015-03-18,Signature,Food,M,164803,2015,3,March,18,Wednesday
23134,Kanpur,2014-07-21,Platinum,Food,F,139719,2014,7,July,21,Monday
23135,Kolkata,2014-06-03,Gold,Food,F,54570,2014,6,June,3,Tuesday
23136,Kanpur,2014-11-11,Silver,Entertainment,F,294698,2014,11,November,11,Tuesday
23137,Surat,2013-10-09,Gold,Bills,F,24746,2013,10,October,9,Wednesday
23138,Kolkata,2015-05-05,Platinum,Food,M,7867,2015,5,May,5,Tuesday
23139,Hyderabad,2014-05-25,Signature,Food,F,217058,2014,5,May,25,Sunday
23140,Surat,2015-05-21,Silver,Grocery,M,41966,2015,5,May,21,Thursday
23141,Jaipur,2015-05-18,Signature,Bills,F,67251,2015,5,May,18,Monday
23142,Lucknow,2014-04-02,Platinum,Bills,F,73999,2014,4,April,2,Wednesday
23143,Kanpur,2013-11-29,Signature,Food,F,154196,2013,11,November,29,Friday
23144,Kolkata,2014-12-08,Signature,Entertainment,M,70012,2014,12,December,8,Monday
23145,Lucknow,2015-01-17,Silver,Food,F,38151,2015,1,January,17,Saturday
23146,Lucknow,2014-11-25,Gold,Grocery,F,16182,2014,11,November,25,Tuesday
23147,Lucknow,2014-05-21,Signature,Food,F,92828,2014,5,May,21,Wednesday
23148,Surat,2015-03-07,Signature,Entertainment,M,219357,2015,3,March,7,Saturday
23149,Pune,2015-02-03,Silver,Bills,M,191905,2015,2,February,3,Tuesday
23150,Kanpur,2014-01-20,Platinum,Bills,M,238542,2014,1,January,20,Monday
23151,Jaipur,2015-04-17,Signature,Food,F,12567,2015,4,April,17,Friday
23152,Hyderabad,2015-03-16,Gold,Bills,F,184782,2015,3,March,16,Monday
23153,Surat,2014-11-08,Gold,Grocery,M,45977,2014,11,November,8,Saturday
23154,Pune,2014-04-19,Silver,Food,F,219566,2014,4,April,19,Saturday
23155,Kolkata,2014-01-24,Silver,Food,F,3141,2014,1,January,24,Friday
23156,Hyderabad,2014-10-09,Signature,Entertainment,F,172933,2014,10,October,9,Thursday
23157,Jaipur,2014-10-31,Platinum,Bills,M,98141,2014,10,October,31,Friday
23158,Kanpur,2014-11-01,Signature,Entertainment,M,198844,2014,11,November,1,Saturday
23159,Chennai,2014-08-11,Signature,Food,F,43430,2014,8,August,11,Monday
23160,Chennai,2015-01-11,Gold,Entertainment,M,130095,2015,1,January,11,Sunday
23161,Chennai,2015-05-20,Signature,Grocery,F,297595,2015,5,May,20,Wednesday
23162,Jaipur,2015-03-12,Silver,Grocery,F,40460,2015,3,March,12,Thursday
23163,Kolkata,2015-02-16,Silver,Fuel,F,187065,2015,2,February,16,Monday
23164,Pune,2014-02-10,Gold,Food,M,1171,2014,2,February,10,Monday
23165,Surat,2013-10-15,Gold,Food,F,276850,2013,10,October,15,Tuesday
23166,Lucknow,2014-08-07,Signature,Food,F,132069,2014,8,August,7,Thursday
23167,Hyderabad,2014-05-23,Silver,Entertainment,M,206087,2014,5,May,23,Friday
23168,Lucknow,2015-05-24,Gold,Food,M,157035,2015,5,May,24,Sunday
23169,Lucknow,2013-11-16,Platinum,Food,M,9999,2013,11,November,16,Saturday
23170,Jaipur,2015-02-04,Silver,Bills,F,62312,2015,2,February,4,Wednesday
23171,Chennai,2014-05-22,Signature,Food,M,100050,2014,5,May,22,Thursday
23172,Lucknow,2014-03-22,Gold,Food,F,139770,2014,3,March,22,Saturday
23173,Lucknow,2015-02-05,Signature,Grocery,M,41911,2015,2,February,5,Thursday
23174,Surat,2014-08-13,Gold,Grocery,F,299531,2014,8,August,13,Wednesday
23175,Pune,2014-01-28,Silver,Fuel,M,132554,2014,1,January,28,Tuesday
23176,Pune,2015-02-03,Silver,Grocery,F,238861,2015,2,February,3,Tuesday
23177,Kanpur,2014-10-08,Platinum,Grocery,F,185672,2014,10,October,8,Wednesday
23178,Jaipur,2014-12-15,Platinum,Entertainment,F,98421,2014,12,December,15,Monday
23179,Lucknow,2014-12-30,Platinum,Food,M,9418,2014,12,December,30,Tuesday
23180,Lucknow,2015-01-07,Gold,Entertainment,M,96112,2015,1,January,7,Wednesday
23181,Surat,2014-01-09,Gold,Fuel,F,240814,2014,1,January,9,Thursday
23182,Chennai,2014-11-07,Platinum,Fuel,M,159945,2014,11,November,7,Friday
23183,Kanpur,2014-10-24,Gold,Entertainment,F,69011,2014,10,October,24,Friday
23184,Lucknow,2014-01-03,Platinum,Grocery,M,211788,2014,1,January,3,Friday
23185,Surat,2014-07-11,Gold,Fuel,F,181884,2014,7,July,11,Friday
23186,Chennai,2015-05-05,Gold,Bills,M,215836,2015,5,May,5,Tuesday
23187,Kolkata,2014-01-08,Signature,Bills,M,206765,2014,1,January,8,Wednesday
23188,Kolkata,2015-02-22,Platinum,Food,F,2258,2015,2,February,22,Sunday
23189,Kanpur,2014-06-08,Silver,Grocery,F,265733,2014,6,June,8,Sunday
23190,Hyderabad,2014-01-01,Gold,Fuel,M,14045,2014,1,January,1,Wednesday
23191,Surat,2014-09-28,Signature,Fuel,F,96522,2014,9,September,28,Sunday
23192,Chennai,2014-05-20,Silver,Bills,M,121486,2014,5,May,20,Tuesday
23193,Hyderabad,2015-01-16,Gold,Bills,F,186329,2015,1,January,16,Friday
23194,Hyderabad,2013-10-09,Signature,Fuel,F,118588,2013,10,October,9,Wednesday
23195,Chennai,2014-04-13,Silver,Food,F,234595,2014,4,April,13,Sunday
23196,Kanpur,2015-03-31,Signature,Grocery,F,154610,2015,3,March,31,Tuesday
23197,Kolkata,2013-11-15,Signature,Entertainment,F,228963,2013,11,November,15,Friday
23198,Lucknow,2015-05-26,Signature,Fuel,M,52278,2015,5,May,26,Tuesday
23199,Jaipur,2015-02-08,Gold,Fuel,M,227339,2015,2,February,8,Sunday
23200,Kanpur,2014-10-30,Signature,Grocery,M,261592,2014,10,October,30,Thursday
23201,Pune,2014-05-23,Silver,Entertainment,F,79161,2014,5,May,23,Friday
23202,Kanpur,2014-11-28,Platinum,Entertainment,M,214470,2014,11,November,28,Friday
23203,Chennai,2015-03-05,Signature,Food,F,207859,2015,3,March,5,Thursday
23204,Surat,2013-10-11,Platinum,Food,F,296069,2013,10,October,11,Friday
23205,Lucknow,2014-05-07,Signature,Grocery,M,113207,2014,5,May,7,Wednesday
23206,Jaipur,2014-04-21,Platinum,Fuel,F,146552,2014,4,April,21,Monday
23207,Lucknow,2015-02-07,Platinum,Entertainment,M,4228,2015,2,February,7,Saturday
23208,Hyderabad,2014-10-18,Gold,Bills,F,258471,2014,10,October,18,Saturday
23209,Chennai,2013-12-20,Silver,Fuel,F,175734,2013,12,December,20,Friday
23210,Chennai,2014-08-06,Silver,Entertainment,F,95108,2014,8,August,6,Wednesday
23211,Pune,2014-12-29,Silver,Entertainment,F,127827,2014,12,December,29,Monday
23212,Pune,2015-05-03,Signature,Food,M,85452,2015,5,May,3,Sunday
23213,Hyderabad,2014-04-02,Platinum,Grocery,M,255203,2014,4,April,2,Wednesday
23214,Lucknow,2013-10-17,Platinum,Fuel,F,189223,2013,10,October,17,Thursday
23215,Jaipur,2015-03-22,Signature,Fuel,F,284709,2015,3,March,22,Sunday
23216,Lucknow,2014-09-10,Gold,Entertainment,M,294974,2014,9,September,10,Wednesday
23217,Surat,2014-02-07,Platinum,Food,F,295474,2014,2,February,7,Friday
23218,Jaipur,2013-12-02,Platinum,Food,F,41765,2013,12,December,2,Monday
23219,Kolkata,2015-03-27,Platinum,Grocery,M,64594,2015,3,March,27,Friday
23220,Kolkata,2014-09-02,Gold,Food,M,165825,2014,9,September,2,Tuesday
23221,Surat,2015-05-01,Silver,Food,M,242542,2015,5,May,1,Friday
23222,Jaipur,2014-10-03,Platinum,Entertainment,F,114287,2014,10,October,3,Friday
23223,Lucknow,2014-03-07,Signature,Fuel,M,236214,2014,3,March,7,Friday
23224,Surat,2014-06-14,Gold,Grocery,F,168568,2014,6,June,14,Saturday
23225,Chennai,2014-04-16,Signature,Fuel,F,116623,2014,4,April,16,Wednesday
23226,Hyderabad,2015-01-10,Platinum,Food,F,284334,2015,1,January,10,Saturday
23227,Pune,2015-05-18,Platinum,Fuel,M,129212,2015,5,May,18,Monday
23228,Kolkata,2014-06-29,Silver,Fuel,M,245382,2014,6,June,29,Sunday
23229,Kanpur,2015-01-02,Silver,Bills,M,209160,2015,1,January,2,Friday
23230,Hyderabad,2014-02-19,Gold,Food,M,110081,2014,2,February,19,Wednesday
23231,Kolkata,2014-01-27,Gold,Bills,M,173656,2014,1,January,27,Monday
23232,Chennai,2014-11-09,Platinum,Grocery,F,18744,2014,11,November,9,Sunday
23233,Hyderabad,2015-04-23,Platinum,Food,M,184514,2015,4,April,23,Thursday
23234,Hyderabad,2014-04-27,Signature,Food,F,224839,2014,4,April,27,Sunday
23235,Chennai,2013-12-22,Platinum,Food,F,109870,2013,12,December,22,Sunday
23236,Hyderabad,2014-05-18,Gold,Food,M,207867,2014,5,May,18,Sunday
23237,Lucknow,2014-09-07,Platinum,Entertainment,F,256186,2014,9,September,7,Sunday
23238,Kolkata,2015-04-24,Silver,Bills,F,170435,2015,4,April,24,Friday
23239,Lucknow,2014-01-05,Signature,Food,M,149671,2014,1,January,5,Sunday
23240,Chennai,2014-01-30,Gold,Bills,M,190039,2014,1,January,30,Thursday
23241,Kanpur,2014-04-03,Signature,Grocery,F,200131,2014,4,April,3,Thursday
23242,Hyderabad,2014-03-22,Signature,Bills,F,260910,2014,3,March,22,Saturday
23243,Pune,2013-11-26,Signature,Grocery,M,37866,2013,11,November,26,Tuesday
23244,Jaipur,2014-02-18,Signature,Grocery,M,273069,2014,2,February,18,Tuesday
23245,Surat,2014-07-02,Silver,Grocery,M,220953,2014,7,July,2,Wednesday
23246,Kanpur,2013-10-21,Signature,Fuel,F,56739,2013,10,October,21,Monday
23247,Hyderabad,2014-01-09,Signature,Bills,F,270488,2014,1,January,9,Thursday
23248,Jaipur,2014-10-20,Platinum,Bills,M,247417,2014,10,October,20,Monday
23249,Chennai,2014-04-27,Signature,Grocery,M,264490,2014,4,April,27,Sunday
23250,Surat,2014-12-21,Gold,Fuel,F,268605,2014,12,December,21,Sunday
23251,Surat,2014-05-27,Gold,Entertainment,F,179672,2014,5,May,27,Tuesday
23252,Jaipur,2015-01-04,Silver,Grocery,F,243741,2015,1,January,4,Sunday
23253,Kanpur,2014-05-08,Gold,Bills,M,19975,2014,5,May,8,Thursday
23254,Pune,2013-10-25,Silver,Grocery,F,221942,2013,10,October,25,Friday
23255,Lucknow,2014-12-16,Gold,Food,F,210516,2014,12,December,16,Tuesday
23256,Pune,2015-01-10,Signature,Entertainment,M,192659,2015,1,January,10,Saturday
23257,Surat,2013-11-18,Gold,Entertainment,F,176747,2013,11,November,18,Monday
23258,Lucknow,2014-01-08,Platinum,Bills,M,151577,2014,1,January,8,Wednesday
23259,Chennai,2015-01-29,Signature,Food,F,272960,2015,1,January,29,Thursday
23260,Pune,2014-02-28,Silver,Fuel,F,297115,2014,2,February,28,Friday
23261,Hyderabad,2015-04-20,Gold,Bills,M,145003,2015,4,April,20,Monday
23262,Pune,2014-05-12,Signature,Fuel,F,9272,2014,5,May,12,Monday
23263,Kolkata,2015-03-06,Gold,Grocery,M,99714,2015,3,March,6,Friday
23264,Kolkata,2015-04-01,Silver,Food,M,205400,2015,4,April,1,Wednesday
23265,Surat,2014-09-22,Platinum,Entertainment,F,195226,2014,9,September,22,Monday
23266,Lucknow,2013-11-29,Gold,Fuel,M,284432,2013,11,November,29,Friday
23267,Jaipur,2014-06-12,Signature,Bills,M,225874,2014,6,June,12,Thursday
23268,Pune,2014-10-16,Signature,Grocery,M,120201,2014,10,October,16,Thursday
23269,Jaipur,2014-08-28,Gold,Food,M,212737,2014,8,August,28,Thursday
23270,Kolkata,2015-05-03,Silver,Bills,F,250362,2015,5,May,3,Sunday
23271,Pune,2014-09-07,Signature,Entertainment,F,164382,2014,9,September,7,Sunday
23272,Jaipur,2014-04-20,Silver,Grocery,F,265844,2014,4,April,20,Sunday
23273,Kanpur,2013-12-24,Platinum,Fuel,M,233762,2013,12,December,24,Tuesday
23274,Hyderabad,2014-03-21,Platinum,Entertainment,M,34019,2014,3,March,21,Friday
23275,Hyderabad,2013-12-23,Platinum,Entertainment,F,32417,2013,12,December,23,Monday
23276,Hyderabad,2014-09-20,Silver,Bills,F,244456,2014,9,September,20,Saturday
23277,Lucknow,2014-09-06,Gold,Food,M,171521,2014,9,September,6,Saturday
23278,Kolkata,2014-09-03,Signature,Bills,F,95179,2014,9,September,3,Wednesday
23279,Surat,2014-11-15,Gold,Grocery,F,162171,2014,11,November,15,Saturday
23280,Hyderabad,2014-12-14,Platinum,Entertainment,F,254455,2014,12,December,14,Sunday
23281,Jaipur,2014-10-21,Platinum,Grocery,M,79719,2014,10,October,21,Tuesday
23282,Jaipur,2014-06-03,Gold,Grocery,M,74267,2014,6,June,3,Tuesday
23283,Kanpur,2015-02-19,Signature,Fuel,F,204328,2015,2,February,19,Thursday
23284,Jaipur,2014-10-05,Silver,Entertainment,F,249489,2014,10,October,5,Sunday
23285,Pune,2015-02-05,Platinum,Fuel,F,244768,2015,2,February,5,Thursday
23286,Pune,2015-02-16,Gold,Food,M,240997,2015,2,February,16,Monday
23287,Surat,2014-07-02,Silver,Food,M,16101,2014,7,July,2,Wednesday
23288,Lucknow,2015-01-18,Signature,Food,F,51966,2015,1,January,18,Sunday
23289,Hyderabad,2014-12-07,Platinum,Bills,F,97701,2014,12,December,7,Sunday
23290,Kanpur,2014-06-20,Platinum,Food,M,48627,2014,6,June,20,Friday
23291,Lucknow,2014-02-10,Silver,Grocery,F,217143,2014,2,February,10,Monday
23292,Jaipur,2015-05-04,Gold,Grocery,M,219161,2015,5,May,4,Monday
23293,Chennai,2014-11-02,Signature,Entertainment,M,155702,2014,11,November,2,Sunday
23294,Kolkata,2014-12-06,Gold,Bills,M,2625,2014,12,December,6,Saturday
23295,Lucknow,2014-04-10,Platinum,Bills,M,47516,2014,4,April,10,Thursday
23296,Jaipur,2014-04-13,Gold,Bills,M,202520,2014,4,April,13,Sunday
23297,Jaipur,2013-10-12,Gold,Bills,M,171529,2013,10,October,12,Saturday
23298,Hyderabad,2014-08-14,Platinum,Entertainment,F,78479,2014,8,August,14,Thursday
23299,Lucknow,2014-02-28,Platinum,Grocery,F,259846,2014,2,February,28,Friday
23300,Surat,2014-06-25,Gold,Fuel,M,174809,2014,6,June,25,Wednesday
23301,Kanpur,2014-02-26,Signature,Fuel,M,85902,2014,2,February,26,Wednesday
23302,Jaipur,2015-04-15,Signature,Bills,F,64130,2015,4,April,15,Wednesday
23303,Kolkata,2014-11-29,Silver,Food,M,299837,2014,11,November,29,Saturday
23304,Hyderabad,2013-12-24,Silver,Grocery,F,216577,2013,12,December,24,Tuesday
23305,Kolkata,2013-10-29,Platinum,Grocery,M,218174,2013,10,October,29,Tuesday
23306,Pune,2014-01-01,Signature,Food,M,97482,2014,1,January,1,Wednesday
23307,Kolkata,2014-12-07,Platinum,Food,M,7204,2014,12,December,7,Sunday
23308,Jaipur,2014-03-01,Silver,Entertainment,F,233345,2014,3,March,1,Saturday
23309,Kanpur,2014-05-09,Platinum,Food,M,107766,2014,5,May,9,Friday
23310,Kolkata,2015-04-17,Signature,Fuel,F,77405,2015,4,April,17,Friday
23311,Hyderabad,2014-02-10,Platinum,Food,M,43746,2014,2,February,10,Monday
23312,Lucknow,2013-10-26,Signature,Fuel,F,6429,2013,10,October,26,Saturday
23313,Surat,2014-01-28,Silver,Entertainment,M,14243,2014,1,January,28,Tuesday
23314,Kolkata,2014-10-28,Signature,Fuel,M,192594,2014,10,October,28,Tuesday
23315,Kanpur,2013-12-21,Silver,Grocery,F,86580,2013,12,December,21,Saturday
23316,Jaipur,2013-12-29,Silver,Food,F,245652,2013,12,December,29,Sunday
23317,Chennai,2014-01-07,Silver,Bills,M,103066,2014,1,January,7,Tuesday
23318,Pune,2014-03-18,Signature,Grocery,M,163056,2014,3,March,18,Tuesday
23319,Jaipur,2015-05-23,Gold,Food,M,35565,2015,5,May,23,Saturday
23320,Kanpur,2013-11-22,Gold,Food,F,200891,2013,11,November,22,Friday
23321,Chennai,2014-09-16,Platinum,Fuel,M,280510,2014,9,September,16,Tuesday
23322,Lucknow,2015-01-12,Silver,Food,F,213492,2015,1,January,12,Monday
23323,Kanpur,2014-10-10,Platinum,Grocery,M,175476,2014,10,October,10,Friday
23324,Kolkata,2014-12-12,Silver,Fuel,M,243412,2014,12,December,12,Friday
23325,Hyderabad,2015-04-03,Silver,Fuel,F,115382,2015,4,April,3,Friday
23326,Kolkata,2015-04-21,Gold,Entertainment,M,216882,2015,4,April,21,Tuesday
23327,Kanpur,2014-06-17,Platinum,Food,F,298029,2014,6,June,17,Tuesday
23328,Kolkata,2014-08-30,Silver,Fuel,M,102393,2014,8,August,30,Saturday
23329,Kanpur,2014-05-18,Gold,Grocery,F,297737,2014,5,May,18,Sunday
23330,Kolkata,2014-11-02,Signature,Food,M,164495,2014,11,November,2,Sunday
23331,Kolkata,2015-04-21,Platinum,Food,F,240214,2015,4,April,21,Tuesday
23332,Chennai,2014-03-08,Silver,Bills,M,60212,2014,3,March,8,Saturday
23333,Lucknow,2014-01-29,Signature,Bills,F,139696,2014,1,January,29,Wednesday
23334,Lucknow,2013-11-13,Silver,Grocery,M,271721,2013,11,November,13,Wednesday
23335,Surat,2014-11-08,Gold,Fuel,F,250810,2014,11,November,8,Saturday
23336,Lucknow,2015-05-12,Silver,Entertainment,F,262968,2015,5,May,12,Tuesday
23337,Jaipur,2014-05-11,Platinum,Food,F,59976,2014,5,May,11,Sunday
23338,Hyderabad,2013-10-09,Silver,Food,M,174704,2013,10,October,9,Wednesday
23339,Surat,2014-08-25,Silver,Grocery,F,169525,2014,8,August,25,Monday
23340,Lucknow,2014-03-24,Platinum,Entertainment,M,249655,2014,3,March,24,Monday
23341,Surat,2014-04-18,Gold,Fuel,F,84114,2014,4,April,18,Friday
23342,Jaipur,2014-06-18,Gold,Entertainment,M,257131,2014,6,June,18,Wednesday
23343,Lucknow,2015-04-18,Silver,Bills,F,282523,2015,4,April,18,Saturday
23344,Kolkata,2015-04-07,Gold,Food,M,229748,2015,4,April,7,Tuesday
23345,Chennai,2015-01-30,Gold,Food,F,273914,2015,1,January,30,Friday
23346,Chennai,2013-11-18,Gold,Bills,F,42336,2013,11,November,18,Monday
23347,Pune,2014-01-20,Signature,Food,M,27671,2014,1,January,20,Monday
23348,Lucknow,2013-12-23,Signature,Grocery,M,25239,2013,12,December,23,Monday
23349,Chennai,2014-11-03,Silver,Entertainment,M,55751,2014,11,November,3,Monday
23350,Lucknow,2014-06-15,Signature,Fuel,F,38184,2014,6,June,15,Sunday
23351,Jaipur,2014-12-07,Silver,Entertainment,M,102839,2014,12,December,7,Sunday
23352,Hyderabad,2015-04-05,Silver,Entertainment,F,12496,2015,4,April,5,Sunday
23353,Hyderabad,2013-11-01,Silver,Grocery,F,95824,2013,11,November,1,Friday
23354,Jaipur,2015-01-08,Gold,Grocery,F,26049,2015,1,January,8,Thursday
23355,Surat,2014-03-28,Platinum,Fuel,F,120485,2014,3,March,28,Friday
23356,Chennai,2013-11-06,Signature,Fuel,M,182959,2013,11,November,6,Wednesday
23357,Pune,2013-10-06,Silver,Bills,F,290818,2013,10,October,6,Sunday
23358,Jaipur,2014-06-03,Platinum,Entertainment,M,112176,2014,6,June,3,Tuesday
23359,Kolkata,2014-12-02,Gold,Entertainment,M,189992,2014,12,December,2,Tuesday
23360,Hyderabad,2014-12-08,Gold,Food,F,154126,2014,12,December,8,Monday
23361,Kanpur,2014-07-06,Platinum,Grocery,M,186789,2014,7,July,6,Sunday
23362,Hyderabad,2014-09-20,Gold,Food,F,245908,2014,9,September,20,Saturday
23363,Chennai,2015-05-07,Signature,Food,M,166122,2015,5,May,7,Thursday
23364,Pune,2014-04-17,Signature,Entertainment,M,254079,2014,4,April,17,Thursday
23365,Chennai,2013-10-29,Silver,Bills,F,2179,2013,10,October,29,Tuesday
23366,Hyderabad,2014-10-03,Platinum,Food,F,296633,2014,10,October,3,Friday
23367,Chennai,2014-06-13,Gold,Grocery,M,43778,2014,6,June,13,Friday
23368,Kanpur,2013-10-28,Signature,Food,F,226208,2013,10,October,28,Monday
23369,Jaipur,2015-02-04,Signature,Fuel,M,52209,2015,2,February,4,Wednesday
23370,Lucknow,2013-12-09,Platinum,Grocery,M,213969,2013,12,December,9,Monday
23371,Kolkata,2013-11-05,Silver,Entertainment,M,111289,2013,11,November,5,Tuesday
23372,Hyderabad,2014-09-06,Signature,Food,M,137179,2014,9,September,6,Saturday
23373,Chennai,2014-10-04,Signature,Entertainment,M,213902,2014,10,October,4,Saturday
23374,Kolkata,2014-08-12,Platinum,Grocery,F,71254,2014,8,August,12,Tuesday
23375,Surat,2014-07-14,Gold,Entertainment,M,176350,2014,7,July,14,Monday
23376,Jaipur,2014-06-29,Signature,Grocery,F,198724,2014,6,June,29,Sunday
23377,Surat,2014-11-02,Platinum,Fuel,M,50202,2014,11,November,2,Sunday
23378,Pune,2014-08-23,Platinum,Bills,M,24315,2014,8,August,23,Saturday
23379,Lucknow,2014-01-02,Signature,Entertainment,M,215196,2014,1,January,2,Thursday
23380,Lucknow,2015-03-21,Platinum,Grocery,M,237882,2015,3,March,21,Saturday
23381,Pune,2014-05-16,Silver,Grocery,M,236154,2014,5,May,16,Friday
23382,Pune,2014-03-03,Gold,Fuel,M,59871,2014,3,March,3,Monday
23383,Lucknow,2014-05-07,Signature,Bills,M,60466,2014,5,May,7,Wednesday
23384,Pune,2014-08-10,Signature,Grocery,M,203424,2014,8,August,10,Sunday
23385,Pune,2014-05-20,Platinum,Bills,M,178342,2014,5,May,20,Tuesday
23386,Surat,2015-02-12,Gold,Fuel,M,118974,2015,2,February,12,Thursday
23387,Pune,2014-02-22,Platinum,Food,M,95160,2014,2,February,22,Saturday
23388,Pune,2015-04-29,Platinum,Entertainment,F,52568,2015,4,April,29,Wednesday
23389,Kolkata,2015-05-10,Signature,Food,M,59425,2015,5,May,10,Sunday
23390,Surat,2014-11-27,Platinum,Grocery,M,214500,2014,11,November,27,Thursday
23391,Kanpur,2014-04-03,Platinum,Food,M,234400,2014,4,April,3,Thursday
23392,Lucknow,2014-07-13,Platinum,Grocery,M,12330,2014,7,July,13,Sunday
23393,Jaipur,2014-03-04,Silver,Grocery,F,28753,2014,3,March,4,Tuesday
23394,Hyderabad,2014-11-03,Gold,Entertainment,M,205695,2014,11,November,3,Monday
23395,Surat,2013-10-25,Gold,Grocery,F,53677,2013,10,October,25,Friday
23396,Surat,2014-07-20,Platinum,Bills,F,166605,2014,7,July,20,Sunday
23397,Lucknow,2014-03-10,Silver,Entertainment,M,253204,2014,3,March,10,Monday
23398,Pune,2013-10-10,Silver,Bills,M,17279,2013,10,October,10,Thursday
23399,Lucknow,2014-08-06,Silver,Food,M,146661,2014,8,August,6,Wednesday
23400,Pune,2015-01-17,Silver,Fuel,F,248565,2015,1,January,17,Saturday
23401,Hyderabad,2015-03-13,Signature,Grocery,M,136692,2015,3,March,13,Friday
23402,Kolkata,2015-05-01,Silver,Food,F,91966,2015,5,May,1,Friday
23403,Hyderabad,2014-07-03,Silver,Food,F,59371,2014,7,July,3,Thursday
23404,Hyderabad,2013-12-24,Platinum,Entertainment,M,112265,2013,12,December,24,Tuesday
23405,Surat,2014-09-19,Silver,Grocery,M,219176,2014,9,September,19,Friday
23406,Hyderabad,2013-10-10,Platinum,Bills,F,92598,2013,10,October,10,Thursday
23407,Surat,2013-11-16,Signature,Fuel,F,238991,2013,11,November,16,Saturday
23408,Kanpur,2013-12-20,Platinum,Entertainment,F,15577,2013,12,December,20,Friday
23409,Lucknow,2015-01-08,Silver,Bills,F,152849,2015,1,January,8,Thursday
23410,Kolkata,2014-07-05,Platinum,Entertainment,M,61262,2014,7,July,5,Saturday
23411,Lucknow,2015-01-13,Silver,Food,M,59507,2015,1,January,13,Tuesday
23412,Pune,2015-03-23,Gold,Food,M,180437,2015,3,March,23,Monday
23413,Kolkata,2014-05-11,Signature,Grocery,F,237137,2014,5,May,11,Sunday
23414,Kanpur,2014-05-15,Platinum,Grocery,F,92047,2014,5,May,15,Thursday
23415,Surat,2013-11-15,Silver,Grocery,M,63381,2013,11,November,15,Friday
23416,Chennai,2014-05-26,Platinum,Entertainment,F,296668,2014,5,May,26,Monday
